text,category
"
Я благодарен Укрэксимбанку за то, что он единственный украинский банк, который принимает карты МПС AmEx.
До последнего времени всё было прекрасно — знакомые приезжали из США и без проблем рассчитывались картами МПС AmEx. Пока карты AmEx были с магнитной полосой — вопросов не возникало.
Но банковские технологии не стоят на месте и в этом году мои знакомые приехали уже с чиповыми картами МПС AmEx. 
И тут началось…
При попытке произвести оплату через терминал Укрэксимбанка чиповой картой МПС AmEx при помощи чипа — получаем отказ. При попытке оплатить магнитной полосой при наличии чипа на карте, получаем рекомендацию оплатить чипом.
Я бы не был сам собой, если бы не предложил своим знакомым провести полнофункциональное тестирование их банковской карты в реальных условиях украинской действительности. Потратили целый вечер, хорошо провели время и получили реальный результат.
Итоги тестирования:
— чиповую карту МПС AmEx при оплате чипом отказываются принимать к оплате все терминалы.
— чиповую карту МПС AmEx при оплате магнитной полосой принимают терминалы Verifone
— чиповую карту МПС AmEx при оплате магнитной полосой терминалы Ingenoco не принимают, 
но если сделать ручной ввод реквизитов банковской карты, то платёж проходит без проблем.

Резюме:
1. О том что существует функционал ручного ввода реквизитов карты для оплаты услуг через банковский терминал знают только единичные операторы терминалов, ну конечно я и хакеры.
Но для стандартной оплаты в торгово-сервисной сети вариант ручного ввода считаю неприемлемым.
2. Оплата чипом не проходит по прозаической причине — из-за отсутствия сертификатов шифрования для такого типа оплаты у Укрэксимбанка а точнее у его процессинга.

Что нужно Укрэксимбанку конкретно сделать для получения этих сертификатов — я не знаю, 
но прошу принять к сведению мою просьбу — потратьте немного своего драгоценного рабочего времени и немного денег и получите вы наконец эти сертификаты от МПС AmEx.
",Positive
"
Подзвонив в кол-центер банку щоб взнати в яких банкоматах можна знімати кошти без комісії а оператор замість надати інформацію заблокірував картку.
",Negative
"
Хамство крепчает! Начальник отделения ексимбанка в г.Полтава позвонила мне на роботу руководству и оклеветала меня, за то, что я не желаю платить им не известно за что.
",Negative
"
в Полтаве в центральном отделении при закрытии зарплатного счета с меня требуют заплатить 100 грн за изготовление карточки, которая у меня была украдена, по видимому для того, чтобы ее разрезать передо мною. Ни каких долгов перед банком у меня нет. Вместо пояснения почему банк хочет «срубить» с меня деньги не за что, начальник отделения мне как клиенту с 4-х летним стажем, откровенно хамила.
",Negative
"
Благодаря Гонтаревой колличество банков в Украине сократилось, а деньги хотя бы от инфляции защитить нужно. Короче дошла очередь и до Урэксимбанка. Пришел пару месяцев назад открывать депозит. Г. Полтава. Центр города, нормальный ремонт, персонал молодой. Думаю, за пол часа справлюсь. Тем более для людей, принесших в банк деньги, есть приоритеты, по крайней мере в других банках. Сидит два экономиста и три человека в очереди. Но оказывается с клиентами работает только один, притом такой медленной работы я ещё никогда и нигде не встречал, 50 минут на человека. Второй штамповал карточки. Предложил ему поработать с клиентами, но нет. У них указание. После 16-ти работает с клиентами один, второй занимается внутренними вопросами. Привлек зав.отделением, спрашиваю, банку не нужны деньги. Нонсенс. В других банках вам и чай и кофе предложат, и сам зав., если сотрудники заняты, сядет за оформление, особенно если это депозит. Короче пошла навстречу, попросила второго экономиста принимать людей. Но как медленно они работают. Банк работает до шести, ушел в пол седьмого, два с половиной часа, Карл! Это рекорд. А вчера пришел, хотел ещё один депозит разместить. Все то же. Один экономист с народом работает, второй- своими делами занимается. На этот раз заведующая не прореагировала, говорит, у нас такой порядок. Плюнул и ушел. За минуту открыл депозит в Монобанке. 
И это госбанк. Никакой ремонт, никакой молодой персонал не сделает банк эффективным при таком отношении к клиентам. Совок в чистом виде, богадельня.
Не те банки Гонтаревой прикрыла, не те.
",Negative
"
Выражаю благодарность Колосу Андрею Вячеславовичу за его профессионализм и доброжелательное отношение к клиенту. Желаю ему больших успехов во всём, здоровья на долгие годы.
С уважением Матвеев В.Г.
",Positive
"
Недавно открывал депозит в банке. Прождал в очереди больше часа. А когда пошёл в кассу вносить деньги, кассирша стала возмущаться: «Почему купюры неправильно сложены, почему она должна тратить своё время на правильную сортировку купюр?» При этом, в кассу никого в очереди не было. За 20 лет впервые столкнулся с такими странными претензиями.
",Negative
"
при открытии депозита заказал карту Visa Lady's ClabSmart, сказали получить через 10 дней, пришел через 15 (с запасом), просидел в очереди 40 минут, чтоб узнать, что карта не готова?
",Negative
"
Обслуживаюсь в банке с 2014 года. Как физ лицо и ФОП. И могу заявить, что если нужен именно банк, а не реклама, то это именной тот банк.
— здесь сразу делают нормальную карту. Карту, которую принимают в любой стране и без вопросов. Сколько раз видел, как не принимаю или не срабатывают карты других банков в самолетах или терминалах зарубежом. С картой Эксим таких проблем ниразу не возникло. Их карту принимают в американских магазинах, которые требуют billing adress и card holder name.
— По ФОП тоже все как по маслу — всегда могут предоставить выписку с МОКРОЙ ПЕЧАТЬЮ! Ведь у нас встране все еще никто не приримает филькины грамоты от грудих банков с факсимилкой. Работники понимают элементарную терминологию «плаво подписи», «доверенное лицо» и т.д. То есть людей без образования они точно не берут! 
Банком доволен на все сто. И ему готов доверить свои деньги. Банкоматов не много, но они всегда полные и выдадут любую сумму.
",Positive
"
служба поддержки клинтов нулевая, оператор заблокировал карточку, потому что ему так захотелось, якобы ему не понравилось общение со мной, так будьте добры не доводить людей до данного общения. что бы ее разблокировать мне надо ехать в другой город, тратить время и деньги. банкоматов нет, есть один и то на отшибе. ограничение по снятию денежных средств, без моего согласия, моих же средств! банкомат постоянно пустой. нету мобильного приложения. этот банк навязывают работодатели, была бы возможность, я бы сразу перешел на другой банк. плюсов нет, сплошной минус. и я уверен что на данный отзыв им наплевать.
",Negative
"
Я был клиентом Укрэксимбанка около 2 лет назад и сейчас снова поглядываю в сторону этого Банка. От комментариев — шок. Мой личный опыт работы с Банком намного более положительный, единственный минус — это очереди, особенно в час пик, в остальном — консервативность плюсуется к надежности 100% государственного Банка. Когда-то и Ощадбанк был совковым, а сейчас новые отделения это просто сказка. Может нада взять заместителя Главы Ощадбанка и поставить Главой Укрэксимбанка, потому что почитав комментарии стало обидно даже.
",Positive
"
На запит державного органу ПАТ «Укрексімбанк» незаконно розповсюдив всі персональні дані мого довірителя та дані про родичів довірителя (які були визначені банком на свій розсуд), а також повідомив про укладений довірителем договір оренди банківського сейфу.
На запит уповноваженого представника посадова особа відділення (філії) ПАТ «Укрексімбанк» пояснила, що на думку працівників ПАТ «Укрексімбанк» вони [працівники ПАТ «Укрексімбанк»] під приводом фінансового моніторингу мають право займатися оперативно-розшуковою діяльністю та під приводом фінансового моніторингу мають право встановлювати дійсність родинних зв’язків на свій розсуд. Окрім того, посадова особа філії ПАТ «Укрексімбанк» пояснила, що свої дії в частині незаконного розповсюдження інформації про укладений між довірителем і ПАТ «Укрексімбанк» договір про надання у майновий найм (оренду) індивідуального банківського сейфу та розповсюдження інформації про укладені депозитні договори вона обґрунтовує своєю начебто законною боротьбою з незаконним відмиванням брудних коштів згідно Закону України «Про запобігання та протидію легалізації (відмиванню) доходів, одержаних злочинним шляхом, фінансуванню тероризму та фінансуванню розповсюдження зброї масового знищення», бо на думку працівника банку, — наявність у людини індивідуального банківського сейфу вже є фактом того, що в скриньці знаходяться легалізовані (відмиті) раніше брудні гроші.
Означені дії та судження дозволяють висловити припущення, що працівники банку здійснюють незаконне і таємне відео чи то інше спостереження за вмістом індивідуального банківського сейфу та за змістом документів, які містить цей сейф.
Окрім того, без Ухвали суду ПАТ «Укрексімбанк» видасть про вас всі дані не тільки на простий запит правоохоронних органів, а і на будь-який запит будь-якого органу… лише б там було написано чарівні слова «фінансовий моніторинг» та «відмивання брудних грошей»… будьте обережні!
",Negative
"
Это полное днище. Безумные проценты за все, комиссия за все, даже смена пароля карточк тоже платная услуга. В отделении надо просидеть минимум час, пока не поругаешься с начальником и не пришлет работника. Служба поддержки может далеко не с первого раза ответить. 
Электронный кабинет абсолютно бесполезный, за который опять таки надо платить. 
мобильное приложение такое же фуфло, как и бант
",Negative
"
Надо было перевести деньги в этот ужасный банк на мою зарплатную карточку. При обращению к оператору была получена информация что будет снят только 1% от суммы перевода. Отправила деньги. Через несколько минут получила смс что деньги есть все за вычетом 1%. Пошела в кассу банка с паспортом и сняла все деньги. Через две недели при зачислении зарплаты банк удержал 60 грн. Оператор обьяснил тем, что реальное зачисление перевода на карточку произошло через три дня, а деньги были доступны т.к. система банка дала мне их в овердрафт(типа кредит), и за то что я их сняла мне насчитали процент, хотя кредитной линии на моей зарплатной карте нет. Я её специально не открывала. И оператор о таком не предупреждала что перевод может быть как кредит или овердрафт или три банковских дня? И кредитом я их не пользовалась а взяла те деньги что мне человек перевел. И дело не в 60 грн, а в принципе. Обманывают клиентов своих. Говорят что информация в смс ничего не значит. Зачем я тогда плачу за смс информирование? Для перевода денег ни за что больше не выбиру этот банк. Лучше больше заплачу но буду до конца уверена в сумме, а не получать нежданчики.
",Negative
"
Обслуживаюсь около трех лет. Нареканий нет. Правда я появлялся в отделении один раз в году для переоформления депозита. Теперь совсем не хожу — автопролонгация. Банкоматы где я обычно снимаю деньги всегда полные.
",Positive
"
Попасть к менеджеру — надо просидеть 1-2 часа.
",Positive
"
В 21м веке и в эру технологий, когда люди не тратят время на посещение отделений, при такой необходимости банк не в состоянии обеспечить быстрое и качественное обслуживание клиентов. Руководитель сообщила, что обработка двух клиентов ВСЕМИ менеджерами (около 6 работающих и 6 гуляющих) — очень высокий показатель скорости работы. Как результат — час потерянного времени! Как клиент — крайне возмущена!
",Negative
"
Сегодня произошел преотвратительный инциндент при съеме денег.После завершение процедуры оформление снятие терминал сказал« возьмите деньги», а денег не дал. А после проверки состояния счета, еще и сожрал карточку. Когда обратились в отделение банка с письменным заявлением, те сказали что минимум через месяц и когда инкосаторы снимут деньги, пересчитают. Это что такое: во первых, карточка зарплатная. во вторых перебоя со светом не было, то есть он просто не выдал деньги. в третьих-деньги пересчитают если выявят лишние деньги, то отдадут — это с нашими людьми, хотелось бы верить? А что делать месяц? Это зарплата, причем небольшая. Полное отвратительное поведение. Разговор про «Эксимбанк»
",Negative
"
В очередной раз столкнулась с проблемой при смене ключей в системе Клиент банк. В первый приход в банк не приняли карточку нового ключа (да именно приход в банк!!! нет, что вы какое там через интернет сгенерировать только ножками идти! и даже нельзя скан копию отправить), потому как потеряли карточку с образцом подписи (довольно длинная история как в течение двух лет все было нормально, а тут вдруг нет у вас карточки звоните своему начальству). Во второй приход уже директором нашего предприятия тоже не приняли, потому что у них его должность немного иначе указана чем в карточке на новый ключ. Третий поход увенчался успехом, но не принес результата, второй день они подписывают эту бумажку по всем своим начальникам и прочим, платежи по прежнему невозможно осуществить и сотрудник банка не может сказать когда можно будет пользоваться клиент банком.
",Negative
"
С банкоматами просто беда, их и так не много было, так теперь еще и некоторые убрали. Зарплатное рабство в действии, компания заключила договор с этим банком на выплату зарплаты. Продукт — отстой полный! СМС информирование, банкинг — платные, на остатки денег начисление 0%. Снять деньги в банкоматах проблематично, лимит 2 000 в день. Катайся за СВОИМИ деньгами черт знает куда. 
Сразу все суммы снимаю под остаток, кладу в другой банк. 
Не банк а сплошной геморрой.
",Negative
"
Где-то после 19-00 терминалы Укрэксимбанка перестали видеть свой родной банк.
Горячая линия тоже перестала отвечать и мертва. 
Городские телефоны головного офиса мертвы.
Чат-бот на сайте в постоянном тайм-ауте.

Создаётся впечатление, что кто-то уходивший домой последним 
просто обесточил всё компьютерное оборудование 
и даже офисную АТС, потушил свет, слил воду и был таков.

Просто полный абзац…
",Negative
"
Банк-катастрофа! С приходом нового руководства в лице новой управляющей и ее приведенных некомпетентных «подкаблучников» в банке творится «хаос». Новая управляющая постоянно «щимит» сотрудников, неугодных ей (в том числе по зарплате, не повышая ее), при этом «своим» повышает ее заоблачно!!! По 5 человек ездит к клиентам, которые от таких выходок просто в шоке… Внутрення обстановка оставляет желать лучшего, надеюсь, это не повлияет на «лицо» государствоенного банка!!!
",Negative
"
Скоро заканчивается срок депозита. Так как в этом банке от пролонгации не отмажешься, пришлось заключить договор с пролонгацией. А вот чтобы забрать деньги, нужно приехать за 3 дня до окончания срока и написать отказ от пролонгации. И вот я, отпросившись с работы, приезжаю в отделение, куда отнесла деньги (г. Харьков, №2), а там вместо банка — магазинчик. Банк куда-то делся и даже не потрудился сообщить мне куда. Теперь мне придется еще раз отпрашиваться (терять зарплату), и искать, куда делся банк. Я может и плюнула бы, пусть себе продлевается, но проценты — 1%. Всем советую держаться подальше от этого банка с его сюрпризами.
",Negative
"
Казалось бы уже давно банки перешли на регистрацию счетов по электронным каналам и взятие банковских счетов на учет в налоговой происходит автоматически.

Но не в Укрэксимбанке!

Да, счета физлиц, которые также являются ФЛП, берутся на учёт в налоговой. Но обязывать самих людей, депо вкладчиков (!) самостоятельно ножками топать в налоговую с ворохом бумаг, а потом ещё раз через время нести бумаги из налоговой в обратном направлении — такое может придумать только банк которому эти клиенты не очень-то и нужны.
",Negative
"
Много лет сотрудничали с данным банком. На этот момент никому не советую этого делать-так как в банке происходит что-то невероятное. Ни в коем случае не пополняйте свою карту-иначе очень долго и нудно будете забирать оттуда свои деньги. Банк, по крайней мере втрое, уменьшил количество своих банкоматов-и вы долго будете бегать по Киеву, чтобы найти этот самый банкомат.А если найдете-вас ждёт «сюрприз»-банкомат окажется либо неработающим, либо у вас окажется неизвестно откуда взявшийся лимит на снятие наличных. Если вы решите «поскромничать» и снять хотя бы мизерную сумму, то банкомат выдаст вам, что у него нет денег для выдачи. Попробуйте!
",Negative
"
украли кошелек с деньгами и карточками укрэксимбанка и приватбанка. Заблокировала карту привата без проблем, с эксимом пришлось понервничать — короткого тел нет, а горячей линии не знала. После тесного общения с сотрудниками обоих банков, от Эксима осталась в шоке, мягко говоря.На вопрос о коротком номере сотрудник эксима ответила, что номер гор.линии на карточке, на мое замечание, что карточку украли, девушка не растерялась и посоветовала смотреть номер на любом банкомате или официальном сайте банке ( это в маршрутке, где я обнаружила кражу, и когда нужно срочно заблокировать!!!!). Во первых за «втрату» — -100грн штрафа или чего там еще. пыталась убедить что кража и втрата — разные вещи, но сотрудник банка уверена, что это одно и тоже. (в привате таких вопросов не возникало). Ждать карточку нужно 10 дней (в привате выдали сразу), спросила могу ли я снять деньги по паспорту, отвели что могу, но при этом должна заплатить 0,5% за обналичивание или кассовое обслуживание, если честно так и не поняла за что я должна платить снимая свою зар.плату.!!! В общем впечатление такое, что меня обокрали дважды: пострадала от вора а эксимбанк добавил мои убытки. П.С. ради спортивного интереса просмотрела договор с банком — ничего по поводу упомянутых расходов не нашла.
",Negative
"
Не пойму, что происходит с Укрэксимбанком? Если у вас на депозите сумма 25000 грн, то процентная ставка в пределах 11,5-12,5%. Ежели сума 24999 грн, то ставка от 0,1- до 1%. Бред какой-то. Таких процентов раньше не было. Ставки были примерно одинаковы, не зависимо от суммы.
",Negative
"
Третій день пробую зняти депозит.Сьогодні програмне забезпечення не працювало прочекав 40 хв.даремно.Перший день не було повної суми. Другий день трохи запізнився бо працюють до 16год.Попросив в інше відділення ближче до роботи перевести обіцяли зробити надіюсь повезе.Питання а кредити у вас можна так само необовязково гасити?.. ВИСНОВОК.сказати щось позитивне наразі нема банк лишився в далекому минулому.Надіюсь свій депозит хоча і в муках я заберу.
",Negative
"
09.09.17 14:45:50 (MCC ATM14015)ODESSA -украли с моей карты деньги при снятии с банкомата… пошел к ним банк… с клиентами ведут себя нагло… отказали мне в получении видео с данного банкомата… попросил «логи с по данной операции»-отказали… людей держат за скотов…
",Negative
"
Добрый день! Хотелось бы обратить внимание данного банка на затрату моего вренени на перевыпуск карты. Что получить новую карту (взамен утерянной именной) мне необходимо 2 раза ездить в отделение: чтоб написать заявление на выпуск новойкарты и получить ее. Продумывайте подходы более рациональные. С каждым днем время все более ценный ресурс и лично я буду искать в следующий раз банк, в который мне не нужно ездить за каждой операцией лично!!!
",Negative
"
Всю историю писать не буду-очень долго… Скажу лишь, что после того, как наступила «точка кипения», то оставила жалобу на сайте Укрэксимбанка. Было это 01.08.17. И-тишина… Позвонила через пару недель в контакт центр узнать судьбу жалобы. На что мне ответили, что у них срок на ответ 30 дней. И по поводу судьбы моей жалобы надо звонить в рабочее время (9-18). Сегодня 04.09.17, ответа по-прежнему нет. Мало того, что «достало» их «квалифицированное» обслуживание, так еще и ответ на жалобу они дать не в состоянии…
",Negative
"
Лимит на снятие по картам ПриватБанка ввели в 1000 грн, учитывая количество ненужной информации на экране, надписи по 10 раз проверить все отсеки банкомата, снятие нескольких тысяч гривен затягивается на полчаса, образуя очередь позади.

Кроме этого, великие умы банка убрали русский язык из банкоматов. Теперь есть возможность воспользоваться банкоматом на украинском, английском и немецком. Интересно, какой процент населения говорит на немецком, а какой на русском. Банк это прежде всего бизнес и всё должно быть построено для удобства клиента, а не выполнения прихоти фанатичного руководства.

Банкомат в г. Днепр, ул. Г. Сталинграда 118Д
",Negative
"
 Первое знакомство с банком- не пустили в помещение без паспорта.
Хотела открыть счет СПД, взяли электронный адрес и отправили на него анкету — заполняйте сами как хотите, пришлось несколько раз звонить в банк уточнять как заполнять. Но звонить в этот банк это отдельная история, если вам повезет дозвониться с первого раза, то это что-то невероятное. Хорошо, с горем пополам в течение нескольких часов таки заполнила и отправила анкету. Что, вы думаете мне ответ пришел, нет, конечно же. Позвонила на следующий день в банк, а сотрудник в отпуске и БОЛЬШЕ НИКТО НЕ ЗАНИМАЕТСЯ ОТКРЫТИЕМ СЧЕТА СПД. В итоге, слава Богу, я пошла в другой банк, но все таки мне приходиться работать с Укрэксимом для юрлица.
Плюс один – аренда терминала не дорого.
Далее – срочно нужно сделать платеж, ну сколько может отправляться платежка, ну пять ну десять минут, а вот и нет — 40 минут. А если вы ждете перевод, то ровно час пройдет с момента отправки платежа. Сама работа Сэп с 9:00до 16:00 ( в пятницу до 15:00).
Что бы внести деньги на счет с вас потребуют самостоятельно напечатать заявление на внесение денежных средств, ну или любые другие операции со счета или на счет- все сами, сами. Что бы установить клиент банк нужно очень неплохо соображать в компьютерах, либо придется вызвать программиста, если ноутбук отнести в банк. Что бы получить новый ключ к клиент банку, опять таки сами печатаете и сами несете в банк. 
Итог – сервиса в этом банке НЕТ. Каждый раз, когда мне приходится сталкиваться с ним, меня начинает трясти от злости, так что если вам дороже ваши нервы, ОЧЕНЬ не советую этот банк.
",Negative
"
В городе Харькове категорически не обслуживаются зарплатные карты на предмет оформления кредитной линии. Если ты рядовой сотрудник КП Тепловые сети — то «рожей не вышел». Зачем врать о предоставлении услуг всем держателям карт??? ПОЗОРИЩЕ.
",Negative
"
 Отделение банка в Харькове ул.Чернышевского 11. Отношение к клиентам банка — УЖАСНОЕ. 04.07.2017, был в банке по вопросу поисков утерянной работниками банка моей зарплатной карты. Потратил времени более часа-ушел с обещаниями… У работников этого банка кроме собственной суеты больше ничего нет. Напрочь отсутствует элементарный профессионализм и культура сотрудников. Очень удивительно то, что руководство банка не читает отзывы и не принимает ни каких мер. ПОДУМАЙТЕ ПРЕЖДЕ ЧЕМ ИДТИ К НИМ!!!
Читал отзывы о банке годичной давности — РУКОВОДСТВУ банка ГЛУБОКО плевать на клиентов, не читает отзывы и не принимает ни каких мер. ПОДУМАЙТЕ ДВАЖДЫ ПРЕЖДЕ ЧЕМ ИДТИ К НИМ!!!
",Negative
"
Сервиса — 0. Клиентоориентированность — 0. Что бы снять лимит на карты нужно приехать в отделениие лично и написать на бумажке заявление!!! Это где такое видано? За перевыпуск карты — 100 грн! 100 грн за кусок пластика, Карл!!! Банкомат этого горе-банка даже в Киеве днём с огнём не сищешь. А банкоматы банка-партнера принимают карту через один. 
Об интернет банкинге — вообще молчу, ибо сказать просто нечего.
Даже оставляя этот отзыв, из того, что ПЛОХО можно выбрать только 3 варианта из 21 :))))
У него есть только один плюс: это не государственный банк, и Слава Богу! :)
",Negative
"
Добрый день!
В банкоматах города Днепр исчесз русский язык. У нас два государственных языка, в том числе и русский. Это дискриминация русскоговорящего населения.
",Negative
"
Банкомат не работает с пятницы с самого утра кол-центр зборище… им все равно звонил а в ответ мы сможем помочь в понедельник а рабочий день пятница для устранения проблемы… короткий видать айтишники бухали
",Negative
"
1. вчера пробовал открыть карту
У них обед з 13-ти до 14.- ти, хотя на сайте написано — что обеда нет.
Окей подождал. После обеда сотрудника опять не оказалось — подождал еще, оформление скорое.
Это единственый плюс.
2. Роковая ошибка — попросил книгу жалоб.
Книгу не дали — но пригласили «побеседовать» где г-жа Начальник все пыталась понять чем я недоволен — оформили же. Книгу жалоб я так и не получил.
3. Кол-центр походу забил болшьшой и толстый на поддержку вообще. Было направлено 2 отзыва а также одна попытка написать в онлайн чат.
Чат так и не откликнулся, а письма только зарегестрировали — но никакой реакции.
Итого — хуже привата
",Negative
"
Это первый раз когда я пишу где-то негативный отзыв. Когда мне говорили что это ужасный банк — я не обращал внимания, так как изначально верю во всё хорошее. Как же я ошибался. Так случилось что наша фирма перешла на зарплатный проект в этом «банке». Банк абсолютно не клиентоориентирован, операторы Call центра абсолютно не владеют информацией и иногда хамят.

Теперь по порядку:
1. Любая справка, выписка и тд делается за деньги и после письменного заявления именно в том банке, в котором ты открывал карту. Как по мне это не нормально и не удобно.
2. Интернет банкинг реализован на уровне 90-х годов. Владея этой картой, без посещения банка и письменного заявления, ты не можешь НИЧЕГО. Например поднять лимит интернет платежа, что бы элементарно пополнить интернет или мобильный счёт. Что бы на один день поднять его нужно позвонить в Call центр, провисеть на линии 10 минут и тд…
3. Пожалуй то, что больше всего взбесило. Произошёл в моей жизни неприятный случай. Украли у меня сумку и машины с кошельком, правами, паспортом и тд… Я позвонил в Call центр банка, что бы заблокировать карту, объяснил ситуацию про паспорт, сказал что принесу спарвку из полиции и тд. Мне оператор ответила, что всё ок, так как у вас зарплатный проект, через бухгалтерию фирмы напишете заявление и вам восстановят паспорт. Сразу оговорю, что на карте осталась немалая сумма денег. Сотрудники банка ответили бухгалтеру, что карту восстановят только с оригиналом паспорта. Паспорт я делал чуть больше 2-х недель. Сейчас делают только биометрический паспорт. И вот прихожу сегодня на работу, связываемся с банком и вуаля — с этим паспортом я не могу разблочить карту!.. Нужна ещё какая то выписка из реестра. Ну просто вдумайтесь в это бюрократический бред!

У меня было ещё 2 карты Приват Банка, которые так же были украдены с кошельком. Я их восстановил за 20 мин в отделении ближайшем! 

Поберегите свои нервы и нервы своих сотрудников — не работайте ни при каких обстоятельствах с этим допотопным банк
",Negative
