text,category
"Западенские каклы в Польше - это чмо пиздец какое просто. Сам лично одному там в автобусе втащил. Его блядь приняв меня за поланда начала обкладывать русским матом за то что я их согнал в автобусе с первых мест за которые заплатил, типа я нихуя не понимаю. Сами поляки при этом в кайф стояли и смотрели как русачек щемит какла.
",Hooligan
"Тебе даже сказать нечего, понимаешь? У тебя нету даже своего понимания вопроса. Ты как животное или даже хуже. Не отвечай мне больше такими высерами, типичный представитель травли тредов.
",Hooligan
"Ты из какого века блядь?
",Hooligan
"Подхрюкивающий, держи за прогиб!
",Hooligan
"Блять, вот хохлы везде Россию приплетают, а вот кремлеботы везде хохлов пытаются приплести.
",Hooligan
"этот самоподдув из манямирка какла. весь мир, сам аллах завидуют жителю нищей полубандитской папуасии на окраине россии.
",Hooligan
"На какое противоречие ты указал, идиот жопоглазый? Там ясно указан разграничительный признак.
",Hooligan
"Убогий, как тебе, говнюку, не повезло в жизни, кругом говно и наркоманы. Живи дальше и злобствуй и плюйся своей ядовитой слюной. Побольше желчи вырабатывай - быстрей сдохнешь.
",Hooligan
"Это ты своей маме и сестре родной? С утра?
",Hooligan
"В жизни бы не купил такое дорогое пиво... повседневные для жителей столицы вещи Да не повседневные они. Вон, у нас, когда родители приезжают, мы проводим им мощную культурную программу - ездим в горы, на океан, и т.д. Получается очень насыщенно. Но всё остальное время года мы это делаем намного реже. Повседневно - это метро, исторический центр (архитектура) и больший выбор всего (кнотеатров, театров, ВУЗов, магазинов, бизнесов). Ну и меньшая унылость.
",Hooligan
"А не ты ли тут намедни пост о каком-то кришнаитском празднике вещал? Ты лично к христианству никакого отношения не имеешь, тем более к православию, но ты самолично один решаешь за христиан как и на что им оскорбляться. Тебя христиане еще не побили за то, что ты манипулируешь их верой, индуист?
",Hooligan
"Блядь, хохлы, вы бы хоть с проксей писали, няши тупые.
",Hooligan
"Бактерия, тебе этого не понять Конечно, я же не ист е рик. Вот здесь поподробнее Сахаров А.Н вещает: Ты какой-то бред написал. Всё логично. Фраза была обращена к тебе. Твои проблемы - учись изъясняться определённее. Я заказал книгу о Второй Мировой войне на planeta.ru. Ой, извини, тогда ты не шваль - ты просто чернь. Это при условии, что ты действительно заказал маняграфию
",Hooligan
"Это совсем не смешно. Но уроды могут поржать. И им даже не объяснишь, что они уроды. Они приспособились с этим жить. Пока они потребляют, они удобны тому, кто продает им хавку и цацки, так что, скорее, верно ваше утверждение мир ебанутый , если совсем узко смотреть.
",Hooligan
"Шульман конечно та ещё оппозиция , Женщина она, откровенно говоря глуповатая Но каким образом это отменяет то, что его хрюкейшество порось, конферансье со средним образованием ,хамло и украинское быдло, живущее за счет папаши мелкого жулика?
",Hooligan
"Хохлы, это отдушина затюканого россиянина, мол, вон, а у хохлов еще хуже. Если бы хохлов не было, кисель их бы придумал.
",Hooligan
"Люди зажрались и охуели если по мнению этих игроков андромеда лучше Антема. Хотя че там с багаутом76 сравнивают вон... Вот оно че оказывается, игроки просто охуели, ну ок. Вот долбанные пидерасы, не хотят покупать такую отличную игру, а еще смеют ругать такой божественный геймплей. Баги, хуевый геймплей поправят, а контент, ну его запилят, через год другой, причем бесплатно! Ага. Стоит лишь потерпеть!
",Hooligan
"Зачем ты что-то пишешь потому что могу у тебя бамбануло, хаха порвался с учётом ваших длинных комментариев- так и есть смеешься там как умственно отсталый Это как? Есть какие-либо критерии как смеются умственно отсталые? Или ты как обычно пишешь абстрактные вещи, смысл которые даже тебе не понятен?
",Hooligan
"греки всегда падлили россии, это как жид ы либерасты, откровенные русофобы... наши там чото с ними сюсюкаются, афоны, хуёны... а греки в ответ лишь наебывают русских да офшоры для жид олгирахов создают чтобы грабить русачков... надо признать кипр за турцией, пнуть под сраку вафляломея и поставить в константинополи наших русских попов И ПУСТЬ ВЕСЬ МИР ОТСОС Т!!!
",Hooligan
"Твоих граждан ? Твои товары ? у ВАС растёт продолжительность жизни? Те гауляйтеры - это ты и твои хозяева-кормильцы, предающие и насилующие российский народ ЕЖЕДНЕВНО И ЕЖЕЧАСНО. Вы торгуете недрами, вы пытаетесь пристроить награбленное подальше от ограбляемогонарода, вы наполнили страну полицаями , защищающими исключительно ваши интересы от российского народа. Вы гоните в НАТО нефть, газ, лес и прочие ресурсы, которые воруете у россиян, вы обложили данью всех от мелких и крупных торговцев, до самозанятых , выживающих в беспределе грабежа и воровства, творимого вами в стране. Вы оплачиваете свои права кровью и потом народа. Свои права по уничтожению этого самого народа. Деньги ВЫ превратили в мерило прав. Право на здравоохранение, образование, защиту и все базовые права ВЫ требуете оплачивать, не считая людьми и гражданами никого, кроме тех,кто это всё оплатит звонкой монетой. И войска НАТО приведёте в страну тоже ВЫ. Своей неудержимой жаждой денег и власти. Так же, как это сделал ваш свято-кровавый николашка , приведя в Россию своих партнёров . Они - ВАШИ партнёры - не мои. Так вот, знайте. Когда ваши партнёры по грабительскому бизнесу придут лишать ВАС вашей доли, и вы, и они будут по другую сторону фронта от меня и российского народа - точно так же, как вы и они ВМЕСТЕ по другую сторону фронта экономического все последние 30 лет. Я за ваши головы не дам и гнилой картошины. Так что, бойтесь не их. Бойтесь нас. Они для меня - просто враги, а ВЫ - ПРЕДАТЕЛИ СОБСТВЕННОГО НАРОДА, говно безродное, НЕЛЮДИ. И только очистив страну от таких как вы, возможно её защитить от них. Запиши на обороте своей методички, и передай по команде.
",Hooligan
"Зачем ты пишешь хуйню, дегенерат? Поцелуй в губы ! поцелую в засос.
",Hooligan
"Двачую этого. Свиньи уже в наглую пиздят что их тут нет и что они не срут в по мойке
",Hooligan
"и причем здесь чувство юмора? сам придумал - сам опроверг? я писал что они считают себя веселой нацией
",Hooligan
"Таких как ты психопатов на хуй отстреливать в детстве.
",Hooligan
"Ну, ясно-понятно, высказать аргументы вы не можете, умеете только на минус нажать. Ок, я пошла - чего с безмозглыми разговаривать, всё равно скоро докраситесь за рулём и в дтп все и помрёте. Естественный отбор, чо.
",Hooligan
"Вам в b никто не рад и не ждет, вы - мусор. Никто кроме вас самих не хочет видеть в b, продолжайте спамить ссылками на d в своём загоне, никто вас не вернет.
",Hooligan
"Ладно, ты обсерился, я тебя понял. Можешь уходить.
",Hooligan
"Страницу обнови, дебил. Это тоже не оскорбление, а доказанный факт - не-дебил про себя во множественном числе писать не будет. Или мы в тебя верим - это ты и твои воображаемые друзья?
",Hooligan
"Ну кстати, если говорить о сельских жителях, то хохлы попрацовитее будут чем кацапы. У хохлов огородик, садочок вишневый биля хаты, обязательно палисадник с цветочками, плезир одним словом, как царь Петр говорил. У кацапа дом из бревен, и помойка во дворе, как у цыган.
",Hooligan
"Свобода слова,говоришь? Я ИМЕЛ ТВОЮ МАМАШУ ВО ВСЕ ЩЕЛИ! Это тоже свобода слова. И когда на улице кавказец при твоих друзьях или знакомых назовет тебя пидарасом,это тоже свобода слова. Свобода слова это палка о двух концах. Любая палка имеет другой конец,которым ты можешь получить по ебалу. Но ты очевидно школьник или студент-младшекурсник,или просто великовозрастный дебил,поэтому это для тебя неочевидно.
",Hooligan
"У вас кремлебот головного мозга, срочно к врачу
",Hooligan
"пруф или пи..бол шарлатан)
",Hooligan
"тебя тут вахтёром назначили ?
",Hooligan
"У меня мать в охране работала как то, там там ебали за то что ты не отвечаешь в ватсапе. Типо если вообще не будешь в группе сразу увольнение ебанутый ватсап этот, информационная помойка, а в Якутии ВСЕ сука на нем помешаны!
",Hooligan
"Принятые военные доктрины с тобой не согласны, пидорандель. Ах да, я забыл, жид овствующие пиндосы и евреи их игнорируют, покрывая военные преступления своих солдат и вводят санкции против суда в Гааге за попытки привлечь виновных
",Hooligan
"navalny Максим Галкин maxgalkinru задал мне вопрос. С удовольствием отвечаю: Максим, спасибо за то, что подняли такую важную проблему. Однако, согласиться с Вами не могу. Вы подаёте дело так, как будто Владимир Соловьёв - просто звезда шоу-бизнеса, наподобие американской Опры. Зарабатывает много, значит может покупать себе дома где угодно. Это не так. Соловьев - государственный пропагандист на государственном телевидении. Сейчас он везде и не вылезает с экрана не потому, что талантлив, а потому что в стране ТВ-монополия государства. Соловьёв готов врать больше других, вот его и держат на экране. Была бы реальная конкуренция между ток-шоу и их телеведущими, Соловьёв был бы там, где ему и место - третьесортным радиоведущим. Каким он собственно и был до того, как всех настоящих звезд ток-шоу с нашего телевидения не выгнали, а их программы не закрыли по соображениям цензуры. Максим, вы говорите о рейтингах и прибылях, которые Соловьёв приносит каналу Россия-1 , а я смотрю в таблицу бюджета нашей страны и вижу, что Россия-1 глубоко убыточна. Ежегодно получает бюджетную дотацию. 24,6 миллиарда рублей за прошлый год. 24 МИЛЛИАРДА, Максим. Этого бы хватило на то, чтобы оплатить операции всем больным детям в стране. Но ушло это на гонорары всяким соловьёвым, а потом превратилось в виллы на итальянском озере Комо. Так что это не Соловьёв приносит. А все мы - налогоплательщики - (и Вы тоже, Максим) приносим деньги ему в карман. И я не хочу оплачивать роскошную итальянскую жизнь этого лжеца, лицемера и мерзавца. Тут нет никакой ненависти к богатым, никакого большивизма. Только здравый смысл. Видео взято с телеканала Дождь , логотип обрезан не по злому умыслу, а потому что его отрезал инстаграм, делая ролик квадратным.
",Hooligan
"- Ты кого тут тупым быком обозвал? А ну ка!
",Hooligan
"Тупая шлюха, эта мразь лила отбеливатель на штаны и все что под ними. Я еду по делам а мне обливают штаны, ну охуенно наверно, баловство оно такое! Если бы по приколу было и не преследовалась цель бабской ебанутой мести, как это явно прослеживается, она могла бы просто стрельнуть из водного пистолета водой. ВС ! И мужики бы задумались и никто не в обиде.
",Hooligan
"Игорь, ты? Помнишь меня? Я твой одноклассник. Я узнал тебя по твоим шизоидным словам и высерам. А помнишь, как мы всем классом нассали тебе в кружку в третьем классе, на сладкоежке? Ты ещё выпил, облизнулся и попросил добавки. А потом тебя пришёл забирать твой отец, тот самый дворник, который на Вернадского изнасиловал собаку и получил условный срок за то, что украл плавленный сырок в магазине. Он зашёл в класс, все стали смеяться, а ты обосрался под себя от стыда, а потом сказал, что всю жизнь будешь ненавидеть дворником, но в 9м классе, когда ты пошёл на рейд, чтобы их отпиздить, то они пустили тебя по кругу, после чего тебе наложили на анус восемь швов. Как поживаешь, Игорян?
",Hooligan
"ВАШИНГТОН, ОКРУГ КОЛУМБИЯ МЭРАЙЯ КЕРИ ПОДЫХАЕТ ОТ ТОГО ЧТО ТИТЯНДРЫ СТАЛИ СЛИШКОМ БОЛЬШИМИ ЗАРАЖЕНИЕ КРОВИ, ПОДАГРА, ДИАБЕТ, ОТКАЗАЛИ ПОЧКИ, В КОНЦЕ КОНЦОВ ОТКАЗАЛО СЕРДЦЕ ГЛАВА КРИМИНАЛЬНОЙ ГРУППИРОВКИ 18-АЯ УЛИЦА И ДРУГ ДОНАЛЬДА ТРАМПА ХУАН КАРЛОС КАСТИЛЬЯ ПРИХОДИТ НА ПОХОРОНЫ ПЕВИЦЫ И ВСЕМ ГАЗЕТАМ И СМИ РАССКАЗЫВАЕТ, ЧТО РОДИТЕЛИ УМЕРШОЙ ОТРАБОТАЮТ ДОЛГ ДОЧЕРИ ПЕРЕД МАФИЕЙ ЗА КОКАИН НЕ ТАКАЯ УЖ ЧУДОВИЩНАЯ СУММА, ПОЛ МИЛЛИОНА БАКСОВ, РОДИТЕЛИ ПОГАСЯТ, ДРУЗЬЯ СОБЕРУТ
",Hooligan
"Очевидно, что топтать дворников и чем там ещё федоровичи по всей стране занимались- это просто другой уровень деятельности Вот и попался куколд-воевака. А гонору сколько было, да мы на дунбусее, да я в грозном двери настежь - давай говно на разы. Когда твою сестру будут насиловать черенком от веника три дворника, то ты будешь просто играть в Подземелья и Драконы и делать вид что ничего не происходит. А не, как Джимми Нейтрон напряжёшь мозги и будешь искать РЕЛЕВАНТНОЕ решение проблемы, пока сестричке, с венком ромашек на голове, раздирают дырочку. Ссали тебе в рот всем кондопогом, чека-нацианалистъ. Твои маняврирования от вопросов точно такое же тухлое пиздабольство как и на стремах жирного, можешь в гости записатся, если достаточно всратый для их патоков. Ах, да, а хули ты у мамы под юбкой, а не спасаешь наших новиопов в трусках от злых фашистов? За пять лет так и не собрался? Давай реще, чучело.
",Hooligan
"Что те быдло, что те. Быдло пиздит быдло. Ну нормально так.
",Hooligan
"Неуместны здесь, только ваши простыни ахинеи, убогая попытка процитировать Кличко и отсебятина про крах. Соловьев, прямым текстом заявлял, что без закона Яровой, правительство бессильно что либо сделать. Где крах? И если вы вываливаете ваши писюльки публично в интернет, научитесь для начала хотя бы писать без ошибок. Если конечно не хотите выглядеть смешно как сейчас.
",Hooligan
"Азахха какая ржачная вата всу напали на донбасс аххаха это примерно как армия помойсраши напала на тульскую область .Чел обратись в медицинское учреждение, пупкинизм головного мозга уже лечат,даже усугубленный христанутостью
",Hooligan
"Блядь, каждая вторая семья разваливается. А они не рассчитывают Так они сами всё портят, сами друг другу мозги клюют. Дебилы, бля.
",Hooligan
"Что б он сам здох мразь
",Hooligan
"Верблюдов-то за что? Дебилы, бл...
",Hooligan
"
1. Организуйте непрерывное обучение сотрудников.
",Offer
"По словам Алексея Воронцова, создание R&D – большой
инвестиционный и высокорисковый проект, которым необходимо управлять. R&D
популярны не только и не столько в банках, а там, где есть инвестиционная
культура, последовательная стратегия развития и критическая масса инженеров,
способных и мотивированных на новые идеи и их реализацию. R&D не предполагают
быстрого возврата инвестиций, но очень требовательны к среде и поддержке.",Offer
"Аналитики уверены, что банки должны быть еще более
прозрачными и понятными клиентам.",Offer
" По кредитной карточке Е каникулы было списано 4 копейки за услугу смс-оповещение. Хотя сейчас эта услуга оплачивается только при условии пользования кредитом, как видно из рекламы кредита на сайте банка. КРЕДИТОМ Я НЕ ПОЛЬЗОВАЛАСЬ. Однако мне пришло смс о том, что я должна банку 11.54 копейки. Однако. Это оказывается штраф за 4 копейки + эти самые 4 копейки. Которые я оплатила, конечно. Господа, вы отпугиваете клиентов своим нелояльным отношением. Или же напишите как есть на сайте или же не требуйте уплаты штрафа с клиентов, которые не пользовались кредитом по его назначению, а не потому, что вы списали сумму за счет кредита. ",Offer
"
2. Оцените качество сервиса своей компании
",Offer
"Сегодня некоторые топ-менеджеры воспринимают сервис только как
вежливость и доброжелательное поведение, а техника продажи – это отдельное
направление. По словам Анны Пацюк, это большое заблуждение, потому что качество
обслуживания в банковском ретейле – это и есть сервисно ориентированная продажа.
Ошибочно и понимание, что важна только техника продажи. «Если нам важны
продажи, нам очень важен сервис, потому что именно он включает в себя правильное
выявление потребностей клиента, аргументирование, даже завершение общения и т.д.»,
– уверена собеседница. ",Offer
" Добрый день. Получил Статускарту - мне все нравится, но есть один минус - нет возможности оплаты телефоном через сервис Samsung pay. Было бы интересно иметь такую возможность. ",Offer
"
8. Обучайте своих клиентов.
",Offer
"
	Оперативно отвечайте на запросы по электронной почте. Даже если сейчас вопрос клиента решить невозможно, напишите, что вы получили его запрос и ответите на него в течение часа, например.
",Offer
" Плохо воспринимается сайт: когда наводишь в шапке на Частному клиенту, Бизнес клиенту, О Банке или на номер телефона, то 1. подчеркивание исчезает 2. появляется всплывающий блок с информацией когда отводишь мышь с ссылки на всплывающий блок - подчеркивание появляется. Это напрягает. Попробуйте сами ",Offer
" Добрый день. В кассах банка и обменных пунктах устаневлены лотки для приема-передачи денег клиентам/от клиентов, которые являются подвижными. В одном из цбу мне прищемили пальцы. И это травмоопасные лотки. Просьба установить лотки неподвижные, например, как в ""Приорбанк"". Я являюсь не единственным таким клиентом. И еще микрофон для ведения переговора с кассирами находится внизу окна, поэтому слышимость очень плохая, при этом возникают в последствии споры с работниками банка. Например, просил поменять 50 евро из 100. Но из-за плохой слышимости меняют 100, а не 50. Никому не хочется конфликтов. Даже установка неподвижных лотков позволит улучшить слышимочть речи между клиентом и кассиром. ",Offer
" При пополнение карты Статускарта через систему Р2Р с карты Беларусбанка руководствовался информвцией с сайта http://statuskarta.by так как являюсь владельцем данной карты. На сайте в рарзделе часто задаваемые вопросы написано: ""..с помощью сервиса переводов Р2Р пополнение всех карточек ОАО ""Статусбанка"" с карточек любого банка РБ осуществляется бесплатно"", и ни слова, что эти банки могут брать комиссию (нет предупреждения!), что вводит в заблуждение ваших клиентов. Для примера, переводим сумму в 500 руб с меня сняли комиссию в размере 12 руб 30 копеек, что в наше время немаленькие деньги! В данном случае я считаю, что это вина Банка, так как неполная информация вводит в заблуждение ваших клиентов. Прошу дополнить информацию, что бы впредь таких неприятностей не возникало, и было бы неплохо вернуть хоть какую-то сумму, которую я вынужденно потратил из-за неполной информации на ваших сайтах. Так же хотелось бы, что бы пополняя карту через ЕРИП сумма доходила быстрее. Спасибо ",Offer
"Вопрос качества обслуживания в банках был поднят, когда
стало очевидно, что не только процентная ставка и наличие денег играют ключевую
роль для клиентов при выборе фининститута. Интерес к этому вопросу появился в
2008 году, тогда банкиры начали выстраивать стандарты, создавать отделы
качества обслуживания и т.д. К этому рынок пришел через кризис. ",Offer
" Добрый день! Являюсь клиентом Вашего банка. Мне, как клиенту Вашего банка, не удобно пользоваться всеми сервисами которыми предоставляете. Связано это с тем, что для пополнения счета через ЕРИП деньги идут до 3-х суток, в нашевремя высоких технологий это крайне долго и неудобно. Меня возмущает, что во втором городе по величине в республике у вас две кассы и отделение находятся в одном месте. Для такого большого города, как Гомель, этого крайне мало. Хотелось бы, хотя бы, по одной точке в каждом районе города (как минимум в больших торговых центрах). С открытием новых отделений или касс Вашего банка, количество клиентов Вашего банка значительно увеличится. ",Offer
"
	Подводя черту под вышеизложенными рекомендациями как улучшить качество обслуживания клиентов, резюмируем:
",Offer
"
	Давайте поставим себя на место рядового потребителя. Любому клиенту важно, чтобы до офиса, магазина или отделения было легко добраться. Идеально, если компания находится в центре города. Для людей с ограниченными возможностями первостепенное значение имеет наличие пандуса, на который реально въехать на инвалидной коляске. В помещении должно быть интуитивно понятное зонирование, достаточное освещение, негромкая фоновая музыка, комфортная температура воздуха в любое время года и отсутствовали посторонние запахи.
",Offer
" Было бы очень удобно наличие программного обеспечения для смартфонов по мониторингу остатков на расчетном счете , пример такого программного обеспечения как ""БПС-сбербанк выписка"" ",Offer
Шлифовка продуктов,Offer
"
3. Нанимайте “своих” людей и формируйте у них единое видение цели существования компании.
",Offer
"В Казахстане нет ни одной из предпосылок для создания
лабораторий. Кроме того, люди часто неправильно используют тезаурус. IТ в банках довольно
традиционен и его, вообще говоря, нельзя называть information technology. То,
чем занимаются «айтишники» в банках, правильнее называть data processing. ",Offer
"Повышение качества
обслуживания",Offer
"«Помимо этого, системы должны соответствовать современным
стандартам безопасности – быть надежно защищены от взломов и мошенников. В
связи с этим одной из основных задач в развитии онлайн-систем является поиск
оптимального решения для обеспечения простоты регистрации в системе, ее
использования и одновременно обеспечения защиты информации», – отметила она.",Offer
"Между тем, добавил он, именно создание инновационных
лабораторий дает казахстанским банкам качественный шаг вперед. Новый
непредвзятый взгляд на то, что нужно клиенту. Прорывные проекты в аналитике,
продажах, уникальные продукты, новые клиентские сегменты, позиционирование себя как
технологических лидеров на фоне архаичных конкурентов, не сумевших создать
лаборатории и поддержать их.",Offer
"
	Отказывайтесь от проекта, если это не входит в зону вашей компетенции. Признавайте свои ошибки. Все это свидетельствует о том, что вы развиваетесь, учитесь, становитесь сильнее и не гонитесь за любыми деньгами, а являетесь специалистом в своей области.
",Offer
"
	Клиенты приходят в компанию с целью удовлетворить свою потребность. Как правило, они ожидают от персонала квалифицированной помощи, дельного совета и, конечно же, уважения. К сожалению, учебные заведения не дают таких знаний и навыков. На плечи работодателей ложится обязанность обучить контактный персонал как предоставлять отличный сервис.
",Offer
Повышение риск-менеджмента,Offer
"
	Получить заказ от корпорации, и не выполнить обязательства из-за недостатка ресурсов и компетенции. Что может быть хуже? Самое ценное, что есть у компании, – это ее хорошая репутация, которую однажды потеряв – уже не вернуть.
",Offer
"Банкирам необходимо задуматься и над программами лояльности
для своих клиентов. Это палка о двух концах – они могут повысить лояльность
клиентов, но нанести убыток себе. Такие программы – это скорее имиджевый фактор,
демонстрирующий, насколько хорошо банк относится к своим клиентам. ",Offer
" Нужно открыть отделение в городе Мозырь, Гомельской области, клиентопоток будет большой. ",Offer
" Добрый день! Прочитал статью https://people.onliner.by/2019/07/07/massage и крайне удивлен подходом вашего Банка к выдаче кредитов. Мошенники из таких компаний обманывают пенсионеров, и вы им в этом ""помогаете"". Введите дополнительный контроль на цель выдачи кредита и не берите на себя ответственность за обман, ведь без вашего кредита такие компании не смогут продавать втридорога свои товары доверчивым старикам. С уважением, Алексей Смотрин. ",Offer
"Существовать можно и без инноваций. «Но без лабораторий,
необходимой образовательной базы и атмосферы инноваций нет развития, уникальных
идей. Есть только возможности использования чужих реализаций, кастомизаций,
локализаций, но не более», – отметил исполнительный директор по информационным
технологиям АО ДБ «Альфа-Банк»",Offer
"
	Во-вторых, сотрудник будет чувствовать себя значимым звеном, компании. Самостоятельно решая проблему клиента, он почувствует себя не “рядовым менеджером” или “маленьким человеком”, а менеджером-управленцем, который способен удовлетворить клиента.
",Offer
"
7. Сделайте честность первой заповедью построения отношений с клиентами.
",Offer
" Пожалуйста! улучшите мобильное приложение, это просто ужас! Глаза можно выколоть глядя на него. Пользуюсь картой Беларусбанка, у них приложение просто божественное по сравнению с вашим. ",Offer
" Необходимо ввести в пользование Статус карты USSD услугу, по которой клиент банка сможит узнать остаток денежных средст на его карте. Потому как заходить в личный кабинет не всегда имеется такая возможность !!!!! ПОПРОШУ ВАС ПРЕДОСТАВИТЬ МНЕ ОТВЕТ ПО РЕШЕНИЮ МОЕГО ВОПРОСА -ПРЕДЛОЖЕНИЯ НА АДРЕС ЭЛ. ПОЧТЫ Agron1980@yandex.by. ЗАРАНИЕ СПАСИБО ...Буду жлать ответа!!!!! ",Offer
" Здравствуйте! Предлагаю открыть филиал(отделение, центр) Вашего банка в г. Барановичи. Город большой, много пром. предприятий, предприятий торговли и сервиса. Готов оказать помощь в организации и работе нового структурного подразделения (опыт работы руководящей работы в банке есть). ",Offer
"
	Честность – достоинство на все времена, и отношения с клиентами не исключение. Если компания планирует строить со своими потребителями долгосрочные отношения, то ей следует установить прозрачные и понятные “правила игры” для своих клиентов.
",Offer
"
	По сути, организация – это ее персонал. Очень важно собрать людей с одинаковыми ценностями и взглядами, чтобы воплотить в жизнь миссию компании.
",Offer
"По словам Игоря Мажинова, председателя правления АО «BankRBK», банк уже располагает
хорошо укомплектованной продуктовой линейкой, включающей все востребованные
населением и бизнесом продукты и услуги. Поэтому выводить на рынок что-то
принципиально новое мы не планируем. ",Offer
" Я авторизовался на сайте для того, чтобы добавить замечание. Мне всплыло окошко об успешной авторизации. Окошко закрылось и теперь , если честно НИКАК НЕВОЗМОЖНО определить, я авторизован или нет!? Под каким именем я зашел!? ",Offer
"
	Существуют активные и пассивные методы обучения. К пассивным относятся семинары и тренинги, где люди только “впитывают” новую информацию и от них не требуется обратная связь. Активные методы обучения предполагают вовлечение каждого респондента в решение какой-либо ситуации. К ним относится деловая игра и мозговой штурм. Они требуют максимальной концентрации на задании. Такой формат обучения позволяет сотрудникам генерировать новые идеи, развивает системное мышление, формирует ответственное отношение к работе.
",Offer
